,Source,Target,Weight
26315,containing,boiling,3
26316,lying,trying,1
26317,good,cook,1
26318,take,dough,1
26319,smiled,round,1
26320,save,fight,1
26321,rock,playing,5
26322,featuring,dance,2
26323,bursts,smoking,1
26324,crushes,mushrooms,1
26325,holding,left,4
26326,girl,dances,13
26327,decorating,cake,9
26328,slithering,snake,7
26329,sitting,fruit,1
26330,parking,towards,2
26331,hair,lying,1
26332,sword,demonstrates,1
26333,dancing,wrapped,1
26334,standing,opposite,2
26335,does,flop,1
26336,box,high,2
26337,train,stop,5
26338,sand,crawl,2
26339,strips,soaks,1
26340,practising,'s,1
26341,dough,cooked,1
26342,sea,standing,5
26343,cloth,draws,1
26344,inorder,ready,1
26345,jumps,ground,17
26346,moving,bowl,3
26347,beg,differ,1
26348,pan,seasoned,3
26349,talk,giving,3
26350,flashes,walking,1
26351,staring,chewing,1
26352,'s,dies,2
26353,tiger,jumps,2
26354,dips,coats,1
26355,wheelie,comes,1
26356,shore,ridden,1
26357,circles,peeled,1
26358,colored,go,1
26359,guitar,was,3
26360,rotates,stove,1
26361,cup,wearing,1
26362,dancing,linking,1
26363,discards,bowl,1
26364,named,is,6
26365,high,curved,1
26366,win,cooking,1
26367,splash,park,1
26368,dancing,shivering,1
26369,appears,filmed,1
26370,get,fast,1
26371,show,pet,1
26372,wheel,runs,11
26373,potato,runs,1
26374,diving,shows,1
26375,sized,balls,1
26376,spaghetti,spaghetti,4
26377,turning,piece,1
26378,hits,breaks,1
26379,make,fried,2
26380,head,laying,1
26381,upside,dance,1
26382,keyboard,attached,2
26383,show,chimpanzee,1
26384,sword,spanks,1
26385,baby,help,3
26386,fishing,child,5
26387,dog,went,4
26388,kitten,were,1
26389,fish,arranging,1
26390,applied,brown,1
26391,seated,cushioned,1
26392,traveled,laid,1
26393,added,assorted,1
26394,meat,rolls,2
26395,child,hitting,2
26396,powder,building,1
26397,pulling,pack,1
26398,waded,river,1
26399,opens,applies,1
26400,placed,containing,2
26401,guides,baby,1
26402,calls,child,1
26403,placed,falls,2
26404,andï,get,1
26405,stuffed,walking,2
26406,seems,boy,2
26407,powder,sink,4
26408,took,accident,2
26409,avoiding,cut,1
26410,hair,herself,1
26411,dipping,eggs,1
26412,sword,standing,1
26413,bake,oven,1
26414,singing,perched,1
26415,sauce,dices,1
26416,got,hard,1
26417,video,performs,1
26418,calm,animal,1
26419,cover,song,1
26420,arrived,Jordan,1
26421,high,shown,1
26422,adding,pouring,3
26423,dancing,does,1
26424,pushed,towards,2
26425,jumping,dog,44
26426,chops,cuts,9
26427,dog,turns,3
26428,running,drink,1
26429,¿,playï,2
26430,hanging,pole,2
26431,beat,scissors,1
26432,splashes,face,1
26433,animal,moving,2
26434,falls,moving,2
26435,top,train,6
26436,clean,seeds,1
26437,moving,scared,1
26438,making,reading,2
26439,takes,sits,1
26440,stuffing,spread,1
26441,wants,shown,1
26442,knife,recipe,1
26443,chops,meat,5
26444,tips,photografi,1
26445,love,s,1
26446,hanging,wing,1
26447,plays,paws,2
26448,like,cutting,3
26449,add,lets,1
26450,top,ends,1
26451,ready,snake,1
26452,dropped,cook,1
26453,perched,box,1
26454,crochet,sat,1
26455,is,boys,22
26456,teeth,holding,1
26457,added,melting,1
26458,plalying,acts,1
26459,seen,give,1
26460,rock,slumps,2
26461,falls,flip,1
26462,slicing,are,7
26463,is,sauteing,16
26464,do,racing,1
26465,boy,standing,25
26466,wine,make,5
26467,dance,teaching,2
26468,places,'s,3
26469,trots,brown,1
26470,paw,moves,1
26471,egg,prepared,2
26472,fighting,scene,1
26473,faces,turns,1
26474,'s,cuts,3
26475,deep,shrimp,2
26476,sink,wets,1
26477,rowed,flooded,1
26478,go,climbed,1
26479,preparing,s,1
26480,video,fast,1
26481,rolling,flouring,2
26482,sprinkled,curry,1
26483,skateboarding,ground,1
26484,shown,types,1
26485,ground,dugged,1
26486,spaghetti,mouth,2
26487,GET,IS,2
26488,blowing,bundle,1
26489,sits,speaks,2
26490,added,browned,1
26491,slicing,hunting,2
26492,padded,banding,1
26493,reaches,kept,1
26494,card,selecting,1
26495,purchased,»,1
26496,ground,fall,2
26497,acting,girl,2
26498,bowl,broccoli,4
26499,recipe,roast,1
26500,mas,»,2
26501,burried,neck,1
26502,taking,targeted,1
26503,hold,girl,3
26504,girl,stadium,2
26505,interesting,boy,1
26506,beats,whisk,1
26507,breaks,laying,1
26508,leaps,skateboards,1
26509,ran,fell,8
26510,speech,does,1
26511,Do,is,2
26512,OF,DANCING,1
26513,sprinkled,pizza,1
26514,enter,entering,1
26515,resembles,dance,1
26516,folded,end,1
26517,doing,painting,1
26518,attacks,working,1
26519,vegetables,grates,1
26520,sweeping,cleaning,1
26521,spooning,chopped,1
26522,dog,appears,5
26523,talking,driving,8
26524,rode,rain,1
26525,brush,holding,2
26526,railing,headphones,1
26527,slime,falls,1
26528,'s,watching,1
26529,fishing,eaten,4
26530,simulated,are,1
26531,dance,drawing,1
26532,pours,talking,2
26533,fast,horse,1
26534,finished,plate,1
26535,bread,open,1
26536,gather,dancing,1
26537,scene,negotiating,1
26538,picks,knife,1
26539,rolls,pin,2
26540,heard,aren'tï,1
26541,entered,shopping,1
26542,shows,julienne,1
26543,bicycle,circles,3
26544,wrapped,mouth,2
26545,work,jumps,2
26546,surrounded,ground,1
26547,played,poodle,2
26548,cub,runs,1
26549,cub,ran,1
26550,tickles,seated,1
26551,messing,get,1
26552,head,moved,1
26553,smoked,sat,1
26554,is,stealing,5
26555,panda,went,7
26556,walk,post,1
26557,boiling,skewers,2
26558,bowl,somthing,1
26559,cricket,playing,76
26560,stampeeding,are,1
26561,backing,horse,1
26562,wheeling,are,2
26563,top,form,2
26564,girl,explains,1
26565,moves,ball,3
26566,folds,side,2
26567,is,rises,2
26568,falling,bicycle,11
26569,containing,slice,1
26570,park,playing,17
26571,gets,splashed,1
26572,potato,pulling,1
26573,raised,panda,1
26574,dog,smelling,6
26575,moved,kissed,1
26576,rounds,carrot,1
26577,dress,removing,1
26578,pushing,side,3
26579,continues,chopped,2
26580,starts,sprays,1
26581,shoot,like,1
26582,spreading,plate,1
26583,dancing,bobs,1
26584,colored,gazing,1
26585,enjoying,herself,1
26586,smoke,emanates,1
26587,rain,floats,1
26588,straight,scene,1
26589,till,pan,1
26590,walks,kitten,3
26591,dancing,step,2
26592,crumbs,covers,1
26593,do,Refreshing,1
26594,decorating,whipped,1
26595,fries,pan,6
26596,slide,slide,8
26597,playing,'s,44
26598,dancing,gathering,1
26599,release,video,1
26600,eating,kangaroo,30
26601,roping,skip,1
26602,leaves,folding,1
26603,dog,fun,6
26604,drove,laughed,1
26605,box,put,5
26606,have,shot,1
26607,drops,end,1
26608,bite,watermelon,2
26609,possesses,good,1
26610,post,waits,1
26611,trying,rotates,1
26612,see,waves,1
26613,step,box,1
26614,windsurfing,boat,1
26615,continuing,wheel,2
26616,girl,applied,25
26617,bacon,laying,9
26618,is,someething,1
26619,pushes,lying,1
26620,guys,walking,1
26621,is,repeating,1
26622,fallen,shoots,1
26623,dance,break,5
26624,target,doing,2
26625,boiling,shrimp,10
26626,beach,disturbes,1
26627,close,sat,1
26628,draining,pasta,12
26629,mixing,whisk,4
26630,jumps,barks,1
26631,comes,round,1
26632,testing,good,1
26633,animal,spinning,1
26634,brushing,shaving,1
26635,followed,walking,1
26636,place,shooting,1
26637,covered,top,1
26638,slice,bowl,4
26639,ice,peels,1
26640,scared,ball,1
26641,'s,enjoying,1
26642,'s,wrote,1
26643,'s,interviewed,1
26644,mix,cake,3
26645,sword,trash,3
26646,center,piece,2
26647,stuck,couch,2
26648,gaining,appears,2
26649,peeled,figure,1
26650,hasï,like,1
26651,slicing,high,1
26652,raw,demonstrates,1
26653,envelopes,tying,4
26654,see,running,1
26655,bed,flailing,1
26656,driving,use,1
26657,dog,spinning,8
26658,balls,score,1
26659,gets,starts,1
26660,rollerskating,is,2
26661,Amazing,diving,1
26662,fishes,beach,1
26663,shot,defended,1
26664,going,talking,1
26665,child,pet,1
26666,lake,legs,1
26667,cup,poured,4
26668,rice,steamed,5
26669,boy,fallen,10
26670,breaking,mixing,1
26671,fall,pushes,1
26672,pancake,stove,1
26673,love,do,1
26674,sea,takeing,1
26675,rugged,tricks,1
26676,corner,dashes,1
26677,skin,dips,1
26678,cloth,watching,1
26679,chase,run,1
26680,»,added,1
26681,get,climbing,1
26682,hunting,strips,1
26683,tiger,gets,2
26684,use,tree,1
26685,brush,paint,5
26686,kissing,get,1
26687,drive,laughing,1
26688,using,stove,2
26689,spreads,knife,1
26690,push,speed,1
26691,carrying,song,1
26692,shredding,piece,1
26693,crash,collide,2
26694,boiled,revolving,1
26695,tube,be,1
26696,face,covers,1
26697,operating,maneuvering,1
26698,boy,moving,19
26699,ends,potato,2
26700,take,kill,1
26701,gathering,beach,3
26702,showcases,held,1
26703,wheel,balancing,3
26704,acts,interesting,1
26705,passing,ball,13
26706,planting,sticks,1
26707,eating,using,1
26708,fire,singing,1
26709,rear,lifts,10
26710,is,sell,1
26711,showing,roast,1
26712,sitting,animal,12
26713,sawed,tree,1
26714,launched,ship,1
26715,hitting,shot,1
26716,kitten,goes,1
26717,girl,swinging,2
26718,boiling,boiling,2
26719,is,teling,1
26720,hill,bouncing,1
26721,roof,girl,6
26722,pudding,demonstrates,1
26723,open,o,1
26724,screaming,possessed,1
26725,am,excited,1
26726,karate,watches,1
26727,objects,Lightening,1
26728,friend,getting,1
26729,contains,sprays,1
26730,rock,jumping,1
26731,were,boat,2
26732,reeling,are,1
26733,is,fix,1
26734,girl,talked,12
26735,turns,stares,3
26736,listening,cell,2
26737,girl,swimming,18
26738,set,dolls,1
26739,lands,kick,1
26740,is,plate,132
26741,help,piece,1
26742,singing,smiling,1
26743,rope,Rolling,1
26744,laughing,girl,8
26745,is,start,5
26746,meditating,cross,1
26747,shot,examines,1
26748,raising,child,1
26749,train,strikes,1
26750,kicking,swimming,1
26751,climbing,scene,1
26752,jumping,pillar,3
26753,lifting,builder,1
26754,poured,vegetables,5
26755,blowing,till,1
26756,pickle,cutting,1
26757,gathering,dancing,1
26758,rushing,panicking,1
26759,are,keep,2
26760,explodes,stand,1
26761,splashing,scene,1
26762,is,travelling,5
26763,child,putting,1
26764,do,thank,1
26765,pins,cuts,1
26766,broccoli,Boiled,1
26767,overtakes,place,1
26768,slicing,cutting,17
26769,video,thrilling,1
26770,appears,like,1
26771,catch,leaps,2
26772,mix,scrambled,1
26773,herself,pushing,1
26774,rugged,doing,1
26775,playing,caught,2
26776,poured,has,4
26777,¿,background,2
26778,teases,dog,1
26779,cute,watering,1
26780,playing,chewing,1
26781,demonstrating,brush,1
26782,opened,card,1
26783,flower,making,2
26784,riding,raised,1
26785,kills,knife,1
26786,cook,taking,1
26787,spring,bundles,1
26788,'s,ride,6
26789,grabs,hurls,1
26790,top,hit,1
26791,lining,buy,1
26792,sea,high,3
26793,adds,using,4
26794,meat,fried,5
26795,watched,cut,1
26796,get,scratches,1
26797,chicken,tossed,1
26798,cuffed,being,1
26799,perched,singing,1
26800,cell,motioning,2
26801,dicing,boiled,1
26802,makes,receives,1
26803,leaving,peeled,1
26804,is,surround,2
26805,getting,pizza,1
26806,preparing,cucumber,2
26807,bottom,open,1
26808,fire,getting,1
26809,condensed,bowl,1
26810,right,breaks,1
26811,pickle,funny,1
26812,herself,preparing,1
26813,boys,talks,1
26814,pokes,makes,1
26815,resting,firing,1
26816,neck,side,2
26817,bowl,fetching,1
26818,ice,fights,1
26819,animated,fry,1
26820,'s,made,1
26821,screaming,is,34
26822,beside,putting,1
26823,mash,peel,1
26824,steps,come,1
26825,byk,driving,1
26826,girl,lashes,2
26827,sitting,chair,46
26828,sacrifice,is,1
26829,electrocuted,post,1
26830,potato,pealing,10
26831,has,pushes,1
26832,hold,dog,1
26833,receives,shot,1
26834,sipping,girl,1
26835,cell,making,5
26836,baby,digging,2
26837,doing,washing,1
26838,rolls,girl,1
26839,pan,boy,1
26840,bread,like,1
26841,top,hammer,1
26842,bends,look,1
26843,tapping,girl,3
26844,picked,has,1
26845,break,holding,1
26846,running,being,5
26847,turtle,heading,1
26848,is,dangled,2
26849,creates,levitating,1
26850,trying,living,1
26851,hits,pole,1
26852,demonstrating,moves,2
26853,draws,face,5
26854,went,opened,1
26855,rocking,¿,2
26856,ready,cry,1
26857,meat,dredges,1
26858,grill,grill,2
26859,challanging,bicycle,1
26860,practicing,tricks,1
26861,target,kept,1
26862,come,'s,1
26863,raw,beef,3
26864,talking,beach,5
26865,tiger,petting,4
26866,Peeled,being,1
26867,pour,cup,1
26868,dog,closing,1
26869,build,came,1
26870,ball,suprising,1
26871,started,train,1
26872,boat,peeing,6
26873,drank,dog,2
26874,doing,crashed,1
26875,knocked,animal,1
26876,chimpanzee,demonstrating,1
26877,adding,belting,1
26878,lake,head,1
26879,swinging,crossing,1
26880,fry,skin,1
26881,IS,ROTATING,4
26882,kneels,climbs,1
26883,tips,gives,2
26884,trying,smooch,1
26885,colored,balls,4
26886,is,sprinkle,2
26887,friend,twirled,1
26888,stove,adding,9
26889,driving,inorder,1
26890,bacon,microwaves,1
26891,frog,get,2
26892,enjoys,beach,1
26893,targeted,taking,1
26894,sitting,going,3
26895,horse,crashes,1
26896,made,pickle,2
26897,high,girl,7
26898,braking,stick,1
26899,follow,are,1
26900,showing,scrambled,1
26901,shoots,laying,1
26902,side,driving,4
26903,beating,mans,1
26904,SINGING,ARE,10
26905,flying,working,1
26906,working,piece,1
26907,hugging,child,5
26908,girl,watch,3
26909,rice,sea,1
26910,nip,face,1
26911,horse,gallop,1
26912,select,do,1
26913,are,body,6
26914,dog,rain,1
26915,boy,high,3
26916,lying,pawing,1
26917,dog,tongue,3
26918,begins,write,1
26919,are,drink,2
26920,chopping,talking,1
26921,stuff,fall,1
26922,calling,barks,1
26923,emerges,cook,1
26924,fallen,has,7
26925,drinking,forced,1
26926,dipping,dog,1
26927,panda,mouth,1
26928,fixed,tree,1
26929,is,scatting,5
26930,cake,Baking,1
26931,lounging,beach,6
26932,throws,boy,7
26933,is,received,1
26934,dried,herbs,2
26935,severing,rope,1
26936,girl,kissing,14
26937,rowing,flooded,6
26938,was,pushing,2
26939,meat,removes,3
26940,spices,recipe,1
26941,legs,sitting,11
26942,girl,pushing,16
26943,opposite,attempts,1
26944,roping,messes,1
26945,pants,pulls,5
26946,poke,holes,1
26947,taking,pan,5
26948,round,filling,1
26949,mixed,spices,6
26950,trying,communicate,1
26951,deep,brown,1
26952,seeds,cut,2
26953,covered,performing,1
26954,played,kitten,5
26955,using,type,2
26956,smells,kitten,1
26957,ï,mix,1
26958,swallowed,fishing,1
26959,hits,swimming,1
26960,flour,pours,5
26961,pushed,speeding,1
26962,plucking,like,1
26963,making,mouth,1
26964,was,closing,1
26965,tap,mouth,1
26966,runs,praying,1
26967,bit,dipping,1
26968,rice,holding,3
26969,peeled,parsley,1
26970,walking,suitcases,3
26971,playing,having,2
26972,removes,piece,3
26973,dribbling,straight,1
26974,fish,cruises,1
26975,apply,look,1
26976,falls,are,6
26977,fighting,watch,1
26978,fire,skateboards,2
26979,is,bronzing,1
26980,objÄ™tÄ™,sÄ…,1
26981,doing,interesting,1
26982,horse,sea,1
26983,copied,'s,1
26984,perform,watching,1
26985,girl,played,43
26986,chili,Cooking,1
26987,hands,talk,1
26988,eggs,chops,2
26989,doing,looks,2
26990,opens,closed,1
26991,drains,soaks,1
26992,soup,chicken,23
26993,washing,wine,2
26994,recipe,want,1
26995,shown,eat,1
26996,moves,reveal,1
26997,close,'s,2
26998,drives,free,1
26999,going,sleep,12
27000,doing,eggs,1
27001,rock,mouth,5
27002,skate,face,3
27003,beach,join,1
27004,had,recovered,1
27005,boy,cup,3
27006,sawing,engaged,1
27007,cubes,slices,1
27008,lightening,body,1
27009,makes,cook,1
27010,lake,fish,8
27011,climbs,'s,4
27012,acting,child,1
27013,laying,walking,1
27014,changing,stuck,1
27015,girl,boy,147
27016,river,rowing,6
27017,tired,going,1
27018,misses,puts,1
27019,sometthing,trying,1
27020,living,guys,1
27021,transfers,containing,2
27022,lori,sÄ…,1
27023,walking,floating,1
27024,slice,ends,1
27025,walking,camping,1
27026,kitten,looking,1
27027,kneading,dough,53
27028,piece,cleaning,1
27029,do,skateboarding,1
27030,walks,bears,1
27031,boy,golf,23
27032,legs,dancing,3
27033,bottom,knife,1
27034,stands,ship,1
27035,kneeling,patting,1
27036,post,playing,1
27037,kangaroo,bread,1
27038,hooked,video,1
27039,bowl,canned,1
27040,runs,slide,1
27041,shells,bowl,1
27042,grows,is,1
27043,hiding,shoots,2
27044,puts,standing,1
27045,got,girl,5
27046,Cooking,Learn,1
27047,rolls,potato,2
27048,sliced,top,3
27049,seated,are,16
27050,sizzling,frying,1
27051,making,cub,1
27052,slices,appears,1
27053,cute,speaking,1
27054,beef,raw,3
27055,child,acting,1
27056,outstretched,watching,1
27057,eats,peels,6
27058,stick,used,1
27059,iching,was,1
27060,reclining,rock,1
27061,couch,show,2
27062,speaking,talk,1
27063,lifts,wearing,1
27064,slide,doing,1
27065,march,Marching,2
27066,Getting,hanging,1
27067,bow,shoots,1
27068,stirring,noodles,2
27069,rubbing,ground,1
27070,squirts,face,1
27071,making,dinner,1
27072,took,bit,1
27073,demonstrating,look,1
27074,types,demonstrating,2
27075,have,pretending,1
27076,sliding,park,4
27077,maintaining,is,1
27078,»,des,2
27079,soup,opens,5
27080,baby,faces,6
27081,cute,smile,1
27082,approaches,parked,1
27083,turns,cutting,1
27084,placing,stiring,1
27085,funny,seem,1
27086,is,r,2
27087,strips,placing,4
27088,seasoning,pouring,8
27089,sharpen,lathe,1
27090,Slicing,shrimp,2
27091,side,slice,1
27092,dumps,pasta,1
27093,get,being,2
27094,crossing,type,1
27095,feeding,is,105
27096,tree,boys,1
27097,firing,mounted,1
27098,mutton,broccoli,1
27099,coats,chop,2
27100,cutting,rounds,1
27101,baby,skills,2
27102,is,needed,2
27103,holding,drops,3
27104,flips,slides,1
27105,signing,hands,1
27106,tearing,fish,2
27107,inorder,decrease,1
27108,sticks,utilizing,1
27109,diving,emerging,1
27110,bowl,drizzling,3
27111,nails,painting,1
27112,leaves,removing,2
27113,imitating,playing,1
27114,swim,trying,1
27115,ground,given,1
27116,kitten,shouting,1
27117,waliking,dog,1
27118,sticks,smiling,1
27119,wearing,checked,1
27120,created,runs,1
27121,jumps,wallaby,4
27122,holds,skates,1
27123,laptop,are,1
27124,pole,jumped,6
27125,like,ate,2
27126,waving,performing,1
27127,chopping,engaged,1
27128,sceting,sacrifices,1
27129,skates,showing,2
27130,sign,speaking,7
27131,twins,video,2
27132,dirt,sees,1
27133,make,get,2
27134,kisses,cheeks,1
27135,sauce,putting,21
27136,shrimp,lengthwise,6
27137,kissing,holding,1
27138,bread,adding,2
27139,stir,adds,4
27140,train,playing,2
27141,rides,ride,2
27142,ran,beach,4
27143,vegetables,coating,1
27144,cut,light,1
27145,lifts,punches,1
27146,animated,like,1
27147,closes,box,2
27148,horse,bed,1
27149,given,'s,3
27150,panda,trying,10
27151,fell,fought,2
27152,cucumber,mixing,1
27153,dining,is,5
27154,'s,attacks,1
27155,makeup,saying,1
27156,ice,waking,1
27157,sea,being,1
27158,bites,baby,6
27159,danced,'s,1
27160,scrubbing,brush,5
27161,walking,Playing,1
27162,slides,runs,4
27163,parking,set,1
27164,pan,chops,4
27165,running,using,1
27166,ball,girl,4
27167,paw,walk,1
27168,roof,work,1
27169,bundle,starting,1
27170,flame,frying,1
27171,added,strips,2
27172,tossed,sprinkled,1
27173,chili,being,3
27174,romping,is,2
27175,side,skin,1
27176,fight,get,3
27177,dogsledding,are,1
27178,seaweed,is,18
27179,eats,upside,1
27180,fight,help,1
27181,turn,stops,1
27182,try,grabs,1
27183,are,fat,2
27184,chili,preparing,2
27185,piece,sprinkling,1
27186,skin,glow,2
27187,Chopping,preparing,1
27188,pooping,is,3
27189,lettuce,knife,1
27190,humming,bed,1
27191,reels,string,1
27192,'s,lazy,3
27193,chilling,baby,1
27194,trying,fight,2
27195,pawing,carpeted,1
27196,barking,walking,2
27197,move,dressed,1
27198,shaped,cake,5
27199,dumps,noodles,2
27200,pokes,opens,1
27201,toys,chewing,1
27202,sets,begins,1
27203,crazy,roof,1
27204,bread,bread,14
27205,piece,wearing,1
27206,smelling,like,1
27207,moose,approaches,1
27208,'s,step,2
27209,sitting,loris,1
27210,paw,baby,2
27211,causes,sway,1
27212,burning,hands,1
27213,is,leave,2
27214,urinates,'s,1
27215,working,»,1
27216,smoke,explodes,1
27217,frying,fish,16
27218,be,bowl,8
27219,dig,bears,1
27220,appears,lays,1
27221,piece,pepporoni,1
27222,Cook,slice,1
27223,baby,push,1
27224,extends,doing,1
27225,examining,is,10
27226,raw,adds,2
27227,animal,cut,1
